Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,333.399994,341.750000,331.500000,340.100006,120.826920,3178294
2011-01-04,342.399994,343.350006,334.899994,335.799988,119.299286,2967029
2011-01-05,335.850006,343.450012,332.250000,342.000000,121.501961,4109694
2011-01-06,345.000000,346.500000,341.750000,344.200012,122.283516,2878574
2011-01-07,341.700012,342.899994,330.299988,331.850006,117.895950,2731607
2011-01-10,329.000000,331.500000,318.850006,321.250000,114.130104,2973683
2011-01-11,322.000000,335.899994,320.049988,332.100006,117.984772,4441620
2011-01-12,334.000000,342.899994,333.000000,341.950012,121.484138,3195584
2011-01-13,342.250000,345.950012,332.399994,336.250000,119.459167,2304410
2011-01-14,336.600006,340.750000,325.000000,326.850006,116.119598,2658966
2011-01-17,324.100006,325.500000,314.200012,318.600006,113.188644,2291593
2011-01-18,319.500000,324.000000,308.549988,314.299988,111.660973,3243120
2011-01-19,314.850006,325.350006,314.250000,323.700012,115.000496,2719123
2011-01-20,320.950012,329.899994,316.799988,329.000000,116.883446,2421829
2011-01-21,325.000000,338.000000,325.000000,336.600006,119.583466,2876187
2011-01-24,339.799988,343.899994,328.350006,330.049988,117.256462,4261940
2011-01-25,331.100006,334.799988,324.000000,325.899994,115.782089,2872923
2011-01-27,327.899994,335.549988,325.700012,330.399994,117.380775,4004179
2011-01-28,331.399994,334.899994,321.700012,329.399994,117.025528,4379008
2011-01-31,322.000000,330.500000,316.549988,326.100006,115.853149,1844009
2011-02-01,329.600006,333.399994,322.149994,323.250000,114.840614,2109821
2011-02-02,326.750000,329.200012,316.399994,317.750000,112.886635,2092805
2011-02-03,315.500000,327.399994,313.299988,325.549988,115.657730,2337554
2011-02-04,323.100006,331.450012,316.250000,318.700012,113.224182,1850768
2011-02-07,319.000000,323.299988,316.149994,319.399994,113.472839,1360655
2011-02-08,322.799988,323.399994,315.299988,318.100006,113.010979,1987248
2011-02-09,317.100006,317.350006,294.250000,297.549988,105.710236,3375758
2011-02-10,294.000000,299.899994,287.250000,294.549988,104.644440,2313286
2011-02-11,292.700012,295.750000,280.500000,293.950012,104.431267,4290457
2011-02-14,296.899994,309.100006,296.899994,307.799988,109.351723,1913291
2011-02-15,309.500000,312.200012,306.000000,308.649994,109.653694,1434692
2011-02-16,309.000000,314.899994,306.200012,308.500000,109.600433,1930926
2011-02-17,310.700012,312.500000,307.100006,311.149994,110.541847,1220526
2011-02-18,313.000000,316.600006,309.500000,311.399994,110.630714,2249539
2011-02-21,312.000000,313.000000,302.700012,308.750000,109.689240,1486877
2011-02-22,306.000000,307.000000,298.549988,300.950012,106.918159,1977114
2011-02-23,299.000000,301.350006,293.299988,297.299988,105.621422,2473409
2011-02-24,295.000000,299.600006,279.649994,281.450012,99.990402,2914297
2011-02-25,286.000000,286.000000,271.250000,282.500000,100.363434,3468987
2011-02-28,285.450012,285.450012,258.000000,261.200012,92.796196,7207263
2011-03-01,263.100006,272.350006,256.750000,270.549988,96.117973,7731181
2011-03-03,267.899994,276.799988,266.500000,274.200012,97.414703,3779275
2011-03-04,277.100006,281.250000,270.149994,276.049988,98.071930,4929153
2011-03-07,272.600006,274.850006,267.549988,271.549988,96.473244,2396333
2011-03-08,273.950012,278.399994,273.000000,277.450012,98.569328,1616042
2011-03-09,277.899994,281.950012,274.200012,280.450012,99.635147,2067547
2011-03-10,279.950012,279.950012,273.100006,274.700012,97.592323,1483764
2011-03-11,272.399994,276.500000,269.399994,270.049988,95.940331,2286983
2011-03-14,268.299988,272.750000,267.549988,271.850006,96.579819,1441862
2011-03-15,266.700012,267.950012,260.200012,261.600006,92.938309,3570390
2011-03-16,262.899994,265.350006,262.250000,263.399994,93.577797,1872514
2011-03-17,260.450012,262.899994,259.000000,260.100006,92.405411,1698043
2011-03-18,262.899994,264.899994,258.600006,259.750000,92.281067,2847414
2011-03-21,261.750000,262.299988,254.750000,259.000000,92.014633,2360019
2011-03-22,261.399994,264.250000,258.200012,263.149994,93.488991,2346880
2011-03-23,264.000000,275.649994,263.250000,275.000000,97.698906,5398950
2011-03-24,276.799988,279.700012,271.799988,273.750000,97.254837,2113776
2011-03-25,279.500000,279.649994,273.000000,279.000000,99.119987,2444606
2011-03-28,278.950012,278.950012,272.200012,275.049988,97.716698,2533622
2011-03-29,275.000000,287.950012,274.850006,286.850006,101.908836,4572188
2011-03-30,288.549988,294.700012,285.350006,288.100006,102.352951,3085307
2011-03-31,290.700012,294.899994,285.549988,291.350006,103.507553,3746666
